대여소_ID,주간,시간대,대여건수,반납건수,총이용건수,잔여자전거수
ST-1773,평일,17,105,29,134,197
ST-1773,평일,18,144,38,182,104
ST-1773,평일,19,29,18,47,28
ST-1773,평일,20,12,3,15,17
ST-1773,평일,21,9,3,12,13
ST-1773,평일,22,3,5,8,5
ST-1773,평일,23,2,0,2,5
ST-1774,주말,0,1,0,1,7
ST-1774,주말,1,0,1,1,7
ST-1774,주말,2,0,1,1,8
ST-1774,주말,3,0,0,0,9
ST-1774,주말,4,0,0,0,9
ST-1774,주말,5,0,7,7,0
ST-1774,주말,6,0,1,1,15
ST-1774,주말,7,1,7,8,16
ST-1774,주말,8,2,2,4,18
ST-1774,주말,9,2,9,11,20
ST-1774,주말,10,3,5,8,31
ST-1774,주말,11,9,3,12,36
ST-1774,주말,12,6,14,20,25
ST-1774,주말,13,6,3,9,33
ST-1774,주말,14,15,13,28,33
ST-1774,주말,15,13,8,21,28
ST-1774,주말,16,9,14,23,23
ST-1774,주말,17,11,8,19,23
ST-1774,주말,18,14,14,28,25
ST-1774,주말,19,14,11,25,22
ST-1774,주말,20,15,4,19,22
ST-1774,주말,21,5,1,6,11
ST-1774,주말,22,2,6,8,7
ST-1774,주말,23,2,1,3,11
ST-1774,평일,0,3,2,5,2
ST-1774,평일,1,1,3,4,2
ST-1774,평일,2,3,3,6,5
ST-1774,평일,3,2,0,2,4
ST-1774,평일,4,0,0,0,2
ST-1774,평일,5,0,10,10,0
ST-1774,평일,6,2,14,16,12
ST-1774,평일,7,22,43,65,25
ST-1774,평일,8,9,72,81,45
ST-1774,평일,9,11,52,63,108
ST-1774,평일,10,12,9,21,141
ST-1774,평일,11,26,40,66,157
ST-1774,평일,12,22,23,45,154
ST-1774,평일,13,40,30,70,161
ST-1774,평일,14,37,17,54,148
ST-1774,평일,15,27,23,50,127
ST-1774,평일,16,26,23,49,120
ST-1774,평일,17,56,35,91,105
ST-1774,평일,18,110,53,163,82
ST-1774,평일,19,61,34,95,40
ST-1774,평일,20,26,18,44,16
ST-1774,평일,21,6,4,10,9
ST-1774,평일,22,8,4,12,6
ST-1774,평일,23,3,6,9,1
ST-1775,주말,0,7,4,11,16
ST-1775,주말,1,5,5,10,13
ST-1775,주말,2,1,0,1,14
ST-1775,주말,3,1,2,3,14
ST-1775,주말,4,2,0,2,14
ST-1775,주말,5,1,0,1,0
ST-1775,주말,6,0,1,1,11
ST-1775,주말,7,2,2,4,12
ST-1775,주말,8,5,5,10,12
ST-1775,주말,9,7,4,11,15
ST-1775,주말,10,4,5,9,13
ST-1775,주말,11,4,3,7,14
ST-1775,주말,12,2,2,4,11
ST-1775,주말,13,4,4,8,13
ST-1775,주말,14,7,5,12,17
ST-1775,주말,15,9,8,17,18
ST-1775,주말,16,3,7,10,17
ST-1775,주말,17,11,10,21,19
ST-1775,주말,18,10,4,14,17
ST-1775,주말,19,6,4,10,13
ST-1775,주말,20,1,1,2,10
ST-1775,주말,21,6,4,10,12
ST-1775,주말,22,0,8,8,9
ST-1775,주말,23,1,0,1,15
ST-1775,평일,0,4,0,4,13
ST-1775,평일,1,3,7,10,11
ST-1775,평일,2,4,2,6,15
ST-1775,평일,3,5,3,8,9
ST-1775,평일,4,4,2,6,7
ST-1775,평일,5,4,1,5,0
ST-1775,평일,6,3,11,14,4
ST-1775,평일,7,10,13,23,12
ST-1775,평일,8,29,26,55,16
ST-1775,평일,9,18,14,32,16
ST-1775,평일,10,5,6,11,19
ST-1775,평일,11,8,8,16,18
ST-1775,평일,12,11,16,27,19
ST-1775,평일,13,16,20,36,22
ST-1775,평일,14,20,25,45,26
ST-1775,평일,15,12,23,35,33
ST-1775,평일,16,20,20,40,38
ST-1775,평일,17,33,20,53,34
ST-1775,평일,18,42,27,69,23
ST-1775,평일,19,16,16,32,8
ST-1775,평일,20,14,14,28,6
ST-1775,평일,21,16,5,21,8
ST-1775,평일,22,14,21,35,6
ST-1775,평일,23,6,7,13,13
ST-1776,주말,0,2,0,2,2
ST-1776,주말,1,0,2,2,0
ST-1776,주말,2,0,1,1,3
ST-1776,주말,3,1,0,1,3
ST-1776,주말,4,3,4,7,2
ST-1776,주말,5,1,0,1,0
ST-1776,주말,6,0,0,0,2
ST-1776,주말,7,1,1,2,2
ST-1776,주말,8,2,3,5,2
ST-1776,주말,9,1,3,4,2
ST-1776,주말,10,3,4,7,5
ST-1776,주말,11,2,1,3,6
ST-1776,주말,12,0,3,3,3
ST-1776,주말,13,4,5,9,10
ST-1776,주말,14,3,7,10,9
ST-1776,주말,15,7,1,8,13
ST-1776,주말,16,7,6,13,5
ST-1776,주말,17,10,9,19,4
ST-1776,주말,18,4,5,9,3
ST-1776,주말,19,5,3,8,5
ST-1776,주말,20,0,2,2,3
ST-1776,주말,21,4,2,6,5
ST-1776,주말,22,0,7,7,6
ST-1776,주말,23,0,0,0,9
ST-1776,평일,0,2,2,4,7
ST-1776,평일,1,2,0,2,9
ST-1776,평일,2,6,2,8,5
ST-1776,평일,3,1,2,3,2
ST-1776,평일,4,5,5,10,3
ST-1776,평일,5,4,10,14,0
ST-1776,평일,6,2,1,3,10
ST-1776,평일,7,5,15,20,9
ST-1776,평일,8,47,40,87,20
ST-1776,평일,9,9,11,20,20
ST-1776,평일,10,4,9,13,21
ST-1776,평일,11,11,12,23,28
ST-1776,평일,12,13,10,23,31
ST-1776,평일,13,11,12,23,22
ST-1776,평일,14,8,15,23,23
ST-1776,평일,15,24,8,32,37
ST-1776,평일,16,9,5,14,22
ST-1776,평일,17,21,14,35,16
ST-1776,평일,18,41,33,74,12
ST-1776,평일,19,19,18,37,3
ST-1776,평일,20,5,14,19,3
ST-1776,평일,21,13,10,23,10
ST-1776,평일,22,7,4,11,7
ST-1776,평일,23,2,0,2,5
ST-1777,주말,0,4,2,6,10
ST-1777,주말,1,3,0,3,8
ST-1777,주말,2,1,2,3,5
ST-1777,주말,3,1,0,1,3
ST-1777,주말,4,0,0,0,5
ST-1777,주말,6,0,0,0,4
ST-1777,주말,7,0,2,2,5
ST-1777,주말,8,1,1,2,6
ST-1777,주말,9,2,0,2,6
ST-1777,주말,10,6,3,9,15
ST-1777,주말,11,1,9,10,11
ST-1777,주말,12,4,4,8,16
ST-1777,주말,13,7,13,20,24
ST-1777,주말,14,14,8,22,40
ST-1777,주말,15,14,14,28,30
ST-1777,주말,16,14,12,26,25
ST-1777,주말,17,12,10,22,29
ST-1777,주말,18,9,8,17,25
ST-1777,주말,19,12,14,26,24
ST-1777,주말,20,11,4,15,26
ST-1777,주말,21,10,3,13,21
ST-1777,주말,22,4,6,10,13
ST-1777,주말,23,0,2,2,12
ST-1777,평일,0,3,3,6,5
ST-1777,평일,1,2,5,7,6
ST-1777,평일,2,3,3,6,10
ST-1777,평일,3,4,5,9,9
ST-1777,평일,4,1,3,4,10
ST-1777,평일,5,5,1,6,0
ST-1777,평일,6,1,31,32,8
ST-1777,평일,7,62,105,167,37
ST-1777,평일,8,88,120,208,81
ST-1777,평일,9,58,53,111,114
ST-1777,평일,10,32,23,55,99
ST-1777,평일,11,58,31,89,114
ST-1777,평일,12,35,50,85,72
ST-1777,평일,13,53,38,91,86
ST-1777,평일,14,30,23,53,68
ST-1777,평일,15,26,16,42,65
ST-1777,평일,16,24,11,35,57
ST-1777,평일,17,53,28,81,23
ST-1777,평일,18,37,32,69,12
ST-1777,평일,19,21,18,39,10
ST-1777,평일,20,12,7,19,6
ST-1777,평일,21,10,12,22,2
ST-1777,평일,22,10,6,16,5
ST-1777,평일,23,2,4,6,1
ST-1778,주말,0,1,0,1,3
ST-1778,주말,1,1,1,2,3
ST-1778,주말,2,0,0,0,3
ST-1778,주말,3,0,0,0,3
ST-1778,주말,4,0,0,0,3
ST-1778,주말,5,1,0,1,0
ST-1778,주말,6,1,3,4,2
ST-1778,주말,7,1,6,7,5
ST-1778,주말,8,12,7,19,9
ST-1778,주말,9,5,3,8,6
ST-1778,주말,10,7,7,14,10
ST-1778,주말,11,3,6,9,10
ST-1778,주말,12,9,11,20,12
ST-1778,주말,13,13,13,26,14
ST-1778,주말,14,13,5,18,22
ST-1778,주말,15,17,13,30,15
ST-1778,주말,16,9,4,13,15
ST-1778,주말,17,10,7,17,14
ST-1778,주말,18,17,7,24,23
ST-1778,주말,19,11,4,15,13
ST-1778,주말,20,5,3,8,7
ST-1778,주말,21,10,11,21,4
ST-1778,주말,22,7,4,11,5
ST-1778,주말,23,0,0,0,4
ST-1778,평일,0,3,1,4,3
ST-1778,평일,1,2,1,3,1
ST-1778,평일,2,0,0,0,0
ST-1778,평일,3,0,3,3,0
ST-1778,평일,4,2,0,2,3
ST-1778,평일,5,0,23,23,0
ST-1778,평일,6,20,44,64,25
ST-1778,평일,7,52,129,181,51
ST-1778,평일,8,124,264,388,125
ST-1778,평일,9,75,121,196,275
ST-1778,평일,10,35,50,85,306
ST-1778,평일,11,169,61,230,361
ST-1778,평일,12,77,108,185,256
ST-1778,평일,13,83,65,148,275
ST-1778,평일,14,47,24,71,241
ST-1778,평일,15,66,38,104,212
ST-1778,평일,16,91,49,140,182
ST-1778,평일,17,174,50,224,102
ST-1778,평일,18,70,51,121,8
ST-1778,평일,19,36,29,65,9
ST-1778,평일,20,12,12,24,3
ST-1778,평일,21,10,8,18,0
ST-1778,평일,22,10,12,22,0
ST-1778,평일,23,3,2,5,3
ST-1779,주말,0,20,3,23,26
ST-1779,주말,1,9,9,18,15
ST-1779,주말,2,5,0,5,13
ST-1779,주말,3,0,0,0,10
ST-1779,주말,4,0,0,0,10
ST-1779,주말,5,5,2,7,0
ST-1779,주말,6,0,4,4,7
ST-1779,주말,7,4,5,9,11
ST-1779,주말,8,9,11,20,9
ST-1779,주말,9,12,10,22,13
ST-1779,주말,10,17,22,39,12
ST-1779,주말,11,21,22,43,20
ST-1779,주말,12,22,16,38,19
ST-1779,주말,13,37,33,70,12
ST-1779,주말,14,22,18,40,8
ST-1779,주말,15,33,38,71,15
ST-1779,주말,16,29,23,52,20
ST-1779,주말,17,29,34,63,13
ST-1779,주말,18,22,31,53,21
ST-1779,주말,19,28,16,44,24
ST-1779,주말,20,15,25,40,24
ST-1779,주말,21,30,21,51,23
ST-1779,주말,22,12,21,33,24
ST-1779,주말,23,7,19,26,28
ST-1779,평일,0,23,15,38,31
ST-1779,평일,1,7,11,18,33
ST-1779,평일,2,9,4,13,36
ST-1779,평일,3,7,4,11,32
ST-1779,평일,4,3,3,6,28
ST-1779,평일,5,4,2,6,0
ST-1779,평일,6,37,37,74,26
ST-1779,평일,7,79,110,189,24
ST-1779,평일,8,181,151,332,56
ST-1779,평일,9,89,93,182,25
ST-1779,평일,10,78,83,161,57
ST-1779,평일,11,90,95,185,60
ST-1779,평일,12,105,116,221,76
ST-1779,평일,13,111,109,220,96
ST-1779,평일,14,100,83,183,95
ST-1779,평일,15,119,106,225,94
ST-1779,평일,16,131,131,262,134
ST-1779,평일,17,223,179,402,130
ST-1779,평일,18,262,201,463,79
ST-1779,평일,19,92,82,174,32
ST-1779,평일,20,57,67,124,25
ST-1779,평일,21,54,56,110,30
ST-1779,평일,22,42,52,94,39
ST-1779,평일,23,43,36,79,44
ST-1780,주말,0,19,12,31,40
ST-1780,주말,1,13,8,21,35
ST-1780,주말,2,10,8,18,29
ST-1780,주말,3,7,5,12,29
ST-1780,주말,4,1,3,4,25
ST-1780,주말,5,0,3,3,0
ST-1780,주말,6,1,4,5,27
ST-1780,주말,7,7,7,14,46
ST-1780,주말,8,8,14,22,79
ST-1780,주말,9,14,25,39,92
ST-1780,주말,10,21,34,55,151
ST-1780,주말,11,19,27,46,187
ST-1780,주말,12,24,15,39,217
ST-1780,주말,13,34,42,76,219
ST-1780,주말,14,47,32,79,250
ST-1780,주말,15,65,41,106,243
ST-1780,주말,16,73,45,118,222
ST-1780,주말,17,94,37,131,183
ST-1780,주말,18,61,27,88,141
ST-1780,주말,19,42,27,69,128
ST-1780,주말,20,43,35,78,121
ST-1780,주말,21,64,42,106,124
ST-1780,주말,22,42,27,69,98
ST-1780,주말,23,28,35,63,87
ST-1780,평일,0,48,23,71,105
ST-1780,평일,1,19,15,34,87
ST-1780,평일,2,21,16,37,83
ST-1780,평일,3,22,6,28,76
ST-1780,평일,4,15,8,23,62
ST-1780,평일,5,8,17,25,0
ST-1780,평일,6,27,45,72,97
ST-1780,평일,7,82,65,147,162
ST-1780,평일,8,145,210,355,154
ST-1780,평일,9,101,62,163,229
ST-1780,평일,10,74,81,155,255
ST-1780,평일,11,63,95,158,264
ST-1780,평일,12,92,67,159,332
ST-1780,평일,13,69,73,142,338
ST-1780,평일,14,96,93,189,412
ST-1780,평일,15,104,61,165,481
ST-1780,평일,16,125,100,225,435
ST-1780,평일,17,251,156,407,418
ST-1780,평일,18,370,215,585,308
ST-1780,평일,19,210,109,319,201
ST-1780,평일,20,156,99,255,255
ST-1780,평일,21,169,84,253,227
ST-1780,평일,22,106,52,158,135
ST-1780,평일,23,64,60,124,86
ST-1781,주말,0,8,8,16,55
ST-1781,주말,1,23,8,31,65
ST-1781,주말,2,7,1,8,49
ST-1781,주말,3,0,0,0,45
ST-1781,주말,4,2,3,5,45
ST-1781,주말,5,0,2,2,0
ST-1781,주말,6,2,6,8,48
ST-1781,주말,7,5,7,12,66
ST-1781,주말,8,5,7,12,67
ST-1781,주말,9,5,16,21,90
ST-1781,주말,10,15,29,44,103
ST-1781,주말,11,7,14,21,92
ST-1781,주말,12,11,16,27,110
ST-1781,주말,13,13,16,29,128
ST-1781,주말,14,15,12,27,148
ST-1781,주말,15,20,22,42,137
ST-1781,주말,16,37,18,55,144
ST-1781,주말,17,35,13,48,121
ST-1781,주말,18,38,13,51,99
ST-1781,주말,19,27,19,46,79
ST-1781,주말,20,22,47,69,99
ST-1781,주말,21,24,20,44,128
ST-1781,주말,22,25,24,49,125
ST-1781,주말,23,24,19,43,113
ST-1781,평일,0,88,29,117,184
ST-1781,평일,1,70,18,88,140
ST-1781,평일,2,44,16,60,113
ST-1781,평일,3,38,14,52,77
ST-1781,평일,4,36,22,58,50
ST-1781,평일,5,25,10,35,0
ST-1781,평일,6,9,18,27,38
ST-1781,평일,7,29,27,56,78
ST-1781,평일,8,71,64,135,121
ST-1781,평일,9,38,86,124,146
ST-1781,평일,10,63,88,151,204
ST-1781,평일,11,72,68,140,276
ST-1781,평일,12,71,65,136,268
ST-1781,평일,13,74,73,147,244
ST-1781,평일,14,80,57,137,232
ST-1781,평일,15,74,43,117,212
ST-1781,평일,16,105,44,149,186
ST-1781,평일,17,100,37,137,102
ST-1781,평일,18,89,63,152,89
ST-1781,평일,19,50,78,128,73
ST-1781,평일,20,73,144,217,117
ST-1781,평일,21,121,98,219,205
ST-1781,평일,22,117,99,216,169
ST-1781,평일,23,69,88,157,151
ST-1782,주말,0,8,14,22,33
ST-1782,주말,1,5,12,17,46
ST-1782,주말,2,7,3,10,47
ST-1782,주말,3,6,4,10,44
ST-1782,주말,4,2,1,3,41
ST-1782,주말,5,5,3,8,0
ST-1782,주말,6,7,3,10,35
ST-1782,주말,7,2,2,4,34
ST-1782,주말,8,7,6,13,26
ST-1782,주말,9,8,2,10,34
ST-1782,주말,10,6,4,10,28
ST-1782,주말,11,15,8,23,25
ST-1782,주말,12,5,8,13,19
ST-1782,주말,13,8,15,23,25
ST-1782,주말,14,13,12,25,27
ST-1782,주말,15,15,9,24,25
ST-1782,주말,16,18,19,37,21
ST-1782,주말,17,19,16,35,26
ST-1782,주말,18,16,17,33,19
ST-1782,주말,19,10,15,25,24
ST-1782,주말,20,17,18,35,28
ST-1782,주말,21,20,22,42,28
ST-1782,주말,22,16,20,36,22
ST-1782,주말,23,5,7,12,34
ST-1782,평일,0,36,25,61,74
ST-1782,평일,1,20,15,35,68
ST-1782,평일,2,15,7,22,63
ST-1782,평일,3,15,6,21,55
ST-1782,평일,4,11,8,19,46
ST-1782,평일,5,14,9,23,0
ST-1782,평일,6,7,4,11,38
ST-1782,평일,7,14,23,37,34
ST-1782,평일,8,43,10,53,43
ST-1782,평일,9,38,40,78,9
ST-1782,평일,10,9,14,23,6
ST-1782,평일,11,9,12,21,15
ST-1782,평일,12,25,27,52,18
ST-1782,평일,13,27,49,76,21
ST-1782,평일,14,32,23,55,51
ST-1782,평일,15,33,66,99,38
ST-1782,평일,16,49,42,91,87
ST-1782,평일,17,39,53,92,63
ST-1782,평일,18,97,69,166,74
ST-1782,평일,19,56,69,125,52
ST-1782,평일,20,40,40,80,65
ST-1782,평일,21,52,40,92,63
ST-1782,평일,22,37,66,103,50
ST-1782,평일,23,19,30,49,73
ST-1783,주말,0,1,1,2,11
ST-1783,주말,1,0,1,1,12
ST-1783,주말,2,1,2,3,13
ST-1783,주말,3,3,1,4,14
ST-1783,주말,4,0,0,0,12
ST-1783,주말,6,3,0,3,9
ST-1783,주말,7,1,1,2,6
ST-1783,주말,8,0,3,3,3
ST-1783,주말,9,2,5,7,18
ST-1783,주말,10,7,1,8,22
ST-1783,주말,11,2,2,4,16
ST-1783,주말,12,7,2,9,15
ST-1783,주말,13,2,2,4,9
ST-1783,주말,14,7,3,10,40
ST-1783,주말,15,9,4,13,67
ST-1783,주말,16,16,3,19,78
ST-1783,주말,17,16,15,31,82
ST-1783,주말,18,17,3,20,79
ST-1783,주말,19,9,7,16,67
ST-1783,주말,20,15,7,22,64
ST-1783,주말,21,12,4,16,54
ST-1783,주말,22,6,4,10,47
ST-1783,주말,23,1,4,5,47
ST-1783,평일,0,14,5,19,37
ST-1783,평일,1,2,5,7,37
ST-1783,평일,2,3,3,6,41
ST-1783,평일,3,1,0,1,40
ST-1783,평일,4,2,7,9,40
ST-1783,평일,5,4,4,8,0
ST-1783,평일,6,10,1,11,39
ST-1783,평일,7,11,6,17,45
ST-1783,평일,8,34,10,44,90
ST-1783,평일,9,26,6,32,91
ST-1783,평일,10,18,13,31,106
ST-1783,평일,11,33,7,40,124
ST-1783,평일,12,30,24,54,98
ST-1783,평일,13,31,11,42,124
ST-1783,평일,14,26,9,35,131
ST-1783,평일,15,39,7,46,133
ST-1783,평일,16,34,9,43,98
ST-1783,평일,17,35,12,47,61
ST-1783,평일,18,26,14,40,67
ST-1783,평일,19,33,13,46,37
ST-1783,평일,20,13,6,19,39
ST-1783,평일,21,19,8,27,29
ST-1783,평일,22,10,4,14,12
ST-1783,평일,23,1,7,8,14
ST-1784,주말,0,0,0,0,0
ST-1784,주말,1,0,0,0,0
ST-1784,주말,2,0,0,0,0
ST-1784,주말,3,0,0,0,0
ST-1784,주말,4,0,0,0,0
ST-1784,주말,6,0,0,0,0
ST-1784,주말,7,0,0,0,0
ST-1784,주말,8,0,0,0,0
ST-1784,주말,9,0,0,0,0
ST-1784,주말,10,0,0,0,0
ST-1784,주말,11,0,0,0,0
ST-1784,주말,12,0,0,0,0
ST-1784,주말,13,0,0,0,0
ST-1784,주말,14,0,0,0,0
ST-1784,주말,15,0,0,0,0
ST-1784,주말,16,0,0,0,0
ST-1784,주말,17,0,0,0,0
ST-1784,주말,18,0,0,0,0
ST-1784,주말,19,0,0,0,0
ST-1784,주말,20,0,0,0,0
ST-1784,주말,21,0,0,0,0
ST-1784,주말,22,0,0,0,0
ST-1784,주말,23,0,0,0,0
ST-1784,평일,0,0,0,0,0
ST-1784,평일,1,0,0,0,0
ST-1784,평일,2,0,0,0,0
ST-1784,평일,3,0,0,0,0
ST-1784,평일,4,0,0,0,0
ST-1784,평일,6,0,0,0,0
ST-1784,평일,7,0,0,0,0
ST-1784,평일,8,0,0,0,0
ST-1784,평일,9,0,0,0,0
ST-1784,평일,10,0,0,0,0
ST-1784,평일,11,0,0,0,0
ST-1784,평일,12,0,0,0,0
ST-1784,평일,13,0,0,0,0
ST-1784,평일,14,0,0,0,0
ST-1784,평일,15,0,0,0,0
ST-1784,평일,16,0,0,0,0
ST-1784,평일,17,0,0,0,0
ST-1784,평일,18,0,0,0,0
ST-1784,평일,19,0,0,0,0
ST-1784,평일,20,0,0,0,0
ST-1784,평일,21,0,0,0,0
ST-1784,평일,22,0,0,0,0
ST-1784,평일,23,0,0,0,0
ST-1785,주말,0,3,2,5,8
ST-1785,주말,1,4,4,8,8
ST-1785,주말,2,0,2,2,8
ST-1785,주말,3,2,0,2,6
ST-1785,주말,4,0,0,0,6
ST-1785,주말,6,0,3,3,6
ST-1785,주말,7,1,3,4,9
ST-1785,주말,8,4,13,17,9
ST-1785,주말,9,2,3,5,15
ST-1785,주말,10,4,1,5,21
ST-1785,주말,11,6,3,9,17
ST-1785,주말,12,7,5,12,11
ST-1785,주말,13,6,7,13,15
ST-1785,주말,14,8,7,15,16
ST-1785,주말,15,6,7,13,12
ST-1785,주말,16,1,6,7,15
ST-1785,주말,17,17,18,35,21
ST-1785,주말,18,19,16,35,21
ST-1785,주말,19,11,10,21,19
ST-1785,주말,20,12,7,19,17
ST-1785,주말,21,12,7,19,10
ST-1785,주말,22,8,4,12,7
ST-1785,주말,23,4,5,9,5
ST-1785,평일,0,7,4,11,17
ST-1785,평일,1,7,3,10,15
ST-1785,평일,2,2,1,3,11
ST-1785,평일,3,2,1,3,9
ST-1785,평일,4,0,1,1,9
ST-1785,평일,5,1,0,1,0
ST-1785,평일,6,3,2,5,9
ST-1785,평일,7,2,8,10,8
ST-1785,평일,8,20,20,40,15
ST-1785,평일,9,6,27,33,13
ST-1785,평일,10,8,10,18,30
ST-1785,평일,11,12,12,24,35
ST-1785,평일,12,18,18,36,38
ST-1785,평일,13,7,3,10,33
ST-1785,평일,14,11,16,27,29
ST-1785,평일,15,10,7,17,34
ST-1785,평일,16,13,13,26,28
ST-1785,평일,17,25,27,52,25
ST-1785,평일,18,34,39,73,31
ST-1785,평일,19,27,18,45,30
ST-1785,평일,20,16,16,32,27
ST-1785,평일,21,17,11,28,26
ST-1785,평일,22,15,7,22,23
ST-1785,평일,23,5,9,14,13
ST-1786,주말,0,11,6,17,20
ST-1786,주말,1,10,9,19,22
ST-1786,주말,2,6,6,12,13
ST-1786,주말,3,3,4,7,21
ST-1786,주말,4,4,1,5,18
ST-1786,주말,5,1,0,1,0
ST-1786,주말,6,2,3,5,18
ST-1786,주말,7,0,1,1,15
ST-1786,주말,8,3,4,7,10
ST-1786,주말,9,5,1,6,24
ST-1786,주말,10,3,0,3,22
ST-1786,주말,11,8,7,15,20
ST-1786,주말,12,4,3,7,14
ST-1786,주말,13,8,4,12,15
ST-1786,주말,14,6,4,10,13
ST-1786,주말,15,2,2,4,13
ST-1786,주말,16,5,9,14,16
ST-1786,주말,17,7,11,18,13
ST-1786,주말,18,7,11,18,15
ST-1786,주말,19,7,7,14,21
ST-1786,주말,20,7,3,10,25
ST-1786,주말,21,6,17,23,25
ST-1786,주말,22,9,6,15,29
ST-1786,주말,23,6,5,11,27
ST-1786,평일,0,17,12,29,42
ST-1786,평일,1,13,15,28,39
ST-1786,평일,2,10,8,18,41
ST-1786,평일,3,4,6,10,42
ST-1786,평일,4,2,4,6,39
ST-1786,평일,5,9,4,13,0
ST-1786,평일,6,28,29,57,34
ST-1786,평일,7,16,11,27,36
ST-1786,평일,8,28,11,39,31
ST-1786,평일,9,8,10,18,15
ST-1786,평일,10,5,11,16,19
ST-1786,평일,11,7,12,19,23
ST-1786,평일,12,10,6,16,25
ST-1786,평일,13,5,11,16,27
ST-1786,평일,14,5,8,13,33
ST-1786,평일,15,11,18,29,33
ST-1786,평일,16,20,22,42,36
ST-1786,평일,17,22,18,40,43
ST-1786,평일,18,50,39,89,28
ST-1786,평일,19,25,32,57,27
ST-1786,평일,20,25,29,54,36
ST-1786,평일,21,17,45,62,39
ST-1786,평일,22,40,25,65,69
ST-1786,평일,23,14,9,23,53
ST-1787,주말,0,0,0,0,0
ST-1787,주말,1,0,0,0,0
ST-1787,주말,2,0,0,0,0
ST-1787,주말,3,0,0,0,0
ST-1787,주말,4,0,0,0,0
ST-1787,주말,6,0,0,0,0
ST-1787,주말,7,0,0,0,0
ST-1787,주말,8,0,0,0,0
ST-1787,주말,9,0,0,0,0
ST-1787,주말,10,0,0,0,0
ST-1787,주말,11,0,0,0,0
ST-1787,주말,12,0,0,0,0
ST-1787,주말,13,0,0,0,0
ST-1787,주말,14,0,0,0,0
ST-1787,주말,15,0,0,0,0
ST-1787,주말,16,0,0,0,0
ST-1787,주말,17,0,0,0,0
ST-1787,주말,18,0,0,0,0
ST-1787,주말,19,0,0,0,0
ST-1787,주말,20,0,0,0,0
ST-1787,주말,21,0,0,0,0
ST-1787,주말,22,0,0,0,0
ST-1787,주말,23,0,0,0,0
ST-1787,평일,0,0,0,0,0
ST-1787,평일,1,0,0,0,0
ST-1787,평일,2,0,0,0,0
ST-1787,평일,3,0,0,0,0
ST-1787,평일,4,0,0,0,0
ST-1787,평일,6,0,0,0,0
ST-1787,평일,7,0,0,0,0
ST-1787,평일,8,0,0,0,0
ST-1787,평일,9,0,0,0,0
ST-1787,평일,10,0,0,0,0
ST-1787,평일,11,0,0,0,0
ST-1787,평일,12,0,0,0,0
ST-1787,평일,13,0,0,0,0
ST-1787,평일,14,0,0,0,0
ST-1787,평일,15,0,0,0,0
ST-1787,평일,16,0,0,0,0
ST-1787,평일,17,0,0,0,0
ST-1787,평일,18,0,0,0,0
ST-1787,평일,19,0,0,0,0
ST-1787,평일,20,0,0,0,0
ST-1787,평일,21,0,0,0,0
ST-1787,평일,22,0,0,0,0
ST-1787,평일,23,0,0,0,0
ST-1788,주말,0,0,0,0,0
ST-1788,주말,1,0,0,0,0
ST-1788,주말,2,0,0,0,0
ST-1788,주말,3,0,0,0,0
ST-1788,주말,4,0,0,0,0
ST-1788,주말,6,0,0,0,0
ST-1788,주말,7,0,0,0,0
ST-1788,주말,8,0,0,0,0
ST-1788,주말,9,0,0,0,0
ST-1788,주말,10,0,0,0,0
ST-1788,주말,11,0,0,0,0
ST-1788,주말,12,0,0,0,0
ST-1788,주말,13,0,0,0,0
ST-1788,주말,14,0,0,0,0
ST-1788,주말,15,0,0,0,0
ST-1788,주말,16,0,0,0,0
ST-1788,주말,17,0,0,0,0
ST-1788,주말,18,0,0,0,0
ST-1788,주말,19,0,0,0,0
ST-1788,주말,20,0,0,0,0
ST-1788,주말,21,0,0,0,0
ST-1788,주말,22,0,0,0,0
ST-1788,주말,23,0,0,0,0
ST-1788,평일,0,0,0,0,0
ST-1788,평일,1,0,0,0,0
ST-1788,평일,2,0,0,0,0
ST-1788,평일,3,0,0,0,0
ST-1788,평일,4,0,0,0,0
ST-1788,평일,6,0,0,0,0
ST-1788,평일,7,0,0,0,0
ST-1788,평일,8,0,0,0,0
ST-1788,평일,9,0,0,0,0
ST-1788,평일,10,0,0,0,0
ST-1788,평일,11,0,0,0,0
ST-1788,평일,12,0,0,0,0
ST-1788,평일,13,0,0,0,0
ST-1788,평일,14,0,0,0,0
ST-1788,평일,15,0,0,0,0
ST-1788,평일,16,0,0,0,0
ST-1788,평일,17,0,0,0,0
ST-1788,평일,18,0,0,0,0
ST-1788,평일,19,0,0,0,0
ST-1788,평일,20,0,0,0,0
ST-1788,평일,21,0,0,0,0
ST-1788,평일,22,0,0,0,0
ST-1788,평일,23,0,0,0,0
ST-1789,주말,0,1,0,1,7
ST-1789,주말,1,3,0,3,4
ST-1789,주말,2,1,1,2,3
ST-1789,주말,3,1,0,1,3
ST-1789,주말,4,0,0,0,2
ST-1789,주말,6,0,2,2,2
ST-1789,주말,7,0,0,0,3
ST-1789,주말,8,1,0,1,3
ST-1789,주말,9,1,0,1,17
ST-1789,주말,10,2,0,2,17
ST-1789,주말,11,8,2,10,20
ST-1789,주말,12,2,3,5,18
ST-1789,주말,13,8,3,11,17
ST-1789,주말,14,8,4,12,12
ST-1789,주말,15,6,3,9,7
ST-1789,주말,16,5,3,8,12
